player_id,player_display_name,position,team_2025,games,snap_pct,proj_pg,role_pg,vor_pg,vor_season,reliability,targets,target_share,air_yards_share,wopr,carries,rz_carries,rz_targets,i10_touches,rz_share,actual_td,xtd,td_oe,passing_tds,pts_league,pts_pub4,sixpt_gap,pts_xtd,pts_league_pg,pts_xtd_pg,sixpt_gap_pg
00-0026498,Matthew Stafford,QB,LA,17,0.985,23.942,21.708,3.178,54.032,1.000,0,0.000,0.000,0.000,29,7.000,0.000,4.000,0.035,0,1.840,-1.840,46,442.380,350.380,92.000,453.420,26.022,26.672,5.412
00-0034857,Josh Allen,QB,BUF,16,0.922,22.471,21.007,1.707,29.027,1.000,0,0.000,0.000,0.000,112,33.000,0.000,22.000,0.174,14,9.590,4.410,25,414.620,364.620,50.000,388.161,25.914,24.260,3.125
00-0039851,Drake Maye,QB,NE,17,0.958,22.807,20.931,2.044,34.746,1.000,1,0.001,-0.001,0.001,103,21.000,0.000,14.000,0.123,4,6.208,-2.208,31,413.460,351.460,62.000,426.707,24.321,25.100,3.647
00-0036971,Trevor Lawrence,QB,JAX,17,0.967,22.320,22.300,1.556,26.460,1.000,0,0.000,0.000,0.000,82,23.000,0.000,14.000,0.113,9,6.277,2.723,29,396.180,338.180,58.000,379.843,23.305,22.344,3.412
00-0033077,Dak Prescott,QB,DAL,17,0.951,22.976,23.165,2.213,37.616,1.000,0,0.000,0.000,0.000,53,12.000,0.000,10.000,0.061,2,4.148,-2.148,30,373.780,313.780,60.000,386.670,21.987,22.745,3.529
00-0039918,Caleb Williams,QB,CHI,17,0.991,21.487,21.104,0.724,12.304,1.000,2,0.003,-0.001,0.005,77,20.000,1.000,8.000,0.121,4,4.259,-0.259,27,371.680,317.680,54.000,373.234,21.864,21.955,3.176
00-0033280,Christian McCaffrey,RB,SF,17,0.831,22.701,22.905,12.870,218.797,1.000,129,0.234,0.078,0.405,311,75.000,25.000,50.000,0.510,17,19.679,-2.679,0,365.600,365.600,0.000,381.675,21.506,22.451,0.000
00-0033106,Jared Goff,QB,DET,17,0.985,20.763,19.923,0.000,0.000,1.000,0,0.000,0.000,0.000,19,3.000,0.000,2.000,0.016,0,0.896,-0.896,34,365.060,297.060,68.000,370.439,21.474,21.791,4.000
00-0039732,Bo Nix,QB,DEN,17,0.996,22.359,24.012,1.596,27.126,1.000,1,0.002,0.000,0.003,83,17.000,1.000,6.000,0.110,5,3.486,1.514,25,354.840,304.840,50.000,345.757,20.873,20.339,2.941
00-0036389,Jalen Hurts,QB,PHI,16,0.976,20.338,19.453,-0.425,-7.225,1.000,0,0.000,0.000,0.000,105,27.000,0.000,15.000,0.179,8,6.944,1.056,25,349.060,299.060,50.000,342.722,21.816,21.420,3.125
00-0036223,Jonathan Taylor,RB,IND,17,0.826,17.191,16.603,7.361,125.132,1.000,55,0.110,-0.011,0.157,323,70.000,4.000,40.000,0.396,20,14.197,5.803,0,339.300,339.300,0.000,304.481,19.959,17.911,0.000
00-0036355,Justin Herbert,QB,LAC,16,0.968,22.194,22.700,1.430,24.316,1.000,0,0.000,0.000,0.000,83,13.000,0.000,6.000,0.079,2,3.051,-1.051,26,338.880,286.880,52.000,345.185,21.180,21.574,3.250
00-0038542,Bijan Robinson,RB,ATL,17,0.782,17.780,16.636,7.949,135.131,1.000,103,0.198,0.021,0.311,287,35.000,13.000,21.000,0.348,11,10.121,0.879,0,331.300,331.300,0.000,326.026,19.488,19.178,0.000
00-0033873,Patrick Mahomes,QB,KC,14,0.974,23.320,23.918,2.557,43.472,1.000,1,0.002,-0.002,0.002,64,15.000,0.000,5.000,0.081,5,2.845,2.155,22,329.180,285.180,44.000,316.251,23.513,22.589,3.143
00-0039139,Jahmyr Gibbs,RB,DET,17,0.670,16.338,15.776,6.507,110.615,1.000,94,0.162,0.015,0.253,243,52.000,15.000,26.000,0.353,18,11.501,6.499,0,328.400,328.400,0.000,289.408,19.318,17.024,0.000
00-0034855,Baker Mayfield,QB,TB,17,0.971,18.980,18.886,-1.783,-30.312,1.000,0,0.000,0.000,0.000,55,9.000,0.000,1.000,0.064,1,1.117,-0.117,26,323.920,271.920,52.000,324.621,19.054,19.095,3.059
00-0039075,Puka Nacua,WR,LA,16,0.682,16.204,14.492,6.672,113.431,1.000,166,0.301,0.319,0.675,10,1.000,17.000,11.000,0.091,11,8.039,2.961,0,310.500,310.500,0.000,292.733,19.406,18.296,0.000
00-0038543,Jaxon Smith-Njigba,WR,SEA,17,0.774,15.034,13.726,5.503,93.550,1.000,163,0.368,0.503,0.904,7,0.000,17.000,7.000,0.102,10,7.060,2.940,0,300.400,300.400,0.000,282.760,17.671,16.633,0.000
00-0039040,De'Von Achane,RB,MIA,16,0.754,15.549,14.630,5.718,97.205,1.000,85,0.188,0.011,0.289,238,32.000,11.000,16.000,0.307,12,8.241,3.759,0,289.300,289.300,0.000,266.748,18.081,16.672,0.000
00-0037248,James Cook,RB,BUF,17,0.572,14.706,13.983,4.876,82.888,1.000,40,0.082,0.006,0.127,309,56.000,3.000,27.000,0.311,14,10.557,3.443,0,285.700,285.700,0.000,265.044,16.806,15.591,0.000
00-0034869,Sam Darnold,QB,SEA,17,0.962,16.376,15.522,-4.387,-74.584,1.000,0,0.000,0.000,0.000,35,6.000,0.000,4.000,0.036,0,1.785,-1.785,25,285.420,235.420,50.000,296.127,16.789,17.419,2.941
00-0036264,Jordan Love,QB,GB,15,0.943,18.217,17.294,-2.546,-43.290,1.000,0,0.000,0.000,0.000,47,6.000,0.000,3.000,0.036,0,1.505,-1.505,23,281.140,235.140,46.000,290.168,18.743,19.345,3.067
00-0023459,Aaron Rodgers,QB,PIT,16,0.957,17.198,17.254,-3.565,-60.604,1.000,1,0.002,-0.003,0.001,21,3.000,0.000,2.000,0.018,1,0.918,0.082,24,274.580,226.580,48.000,274.091,17.161,17.131,3.000
00-0033119,Jacoby Brissett,QB,ARI,14,0.857,21.127,22.071,0.364,6.192,1.000,0,0.000,0.000,0.000,38,5.000,0.000,5.000,0.030,1,2.034,-1.034,23,273.440,227.440,46.000,279.645,19.531,19.975,3.286
00-0032764,Derrick Henry,RB,BAL,17,0.545,14.369,13.798,4.539,77.157,1.000,21,0.049,0.002,0.075,307,63.000,2.000,40.000,0.371,16,13.357,2.643,0,272.000,272.000,0.000,256.143,16.000,15.067,0.000
00-0040691,Jaxson Dart,QB,NYG,14,0.836,18.364,18.713,-2.399,-40.787,1.000,0,0.000,0.000,0.000,86,22.000,0.000,12.000,0.122,9,5.589,3.411,15,271.580,241.580,30.000,251.116,19.399,17.937,2.143
00-0036963,Amon-Ra St. Brown,WR,DET,17,0.852,15.755,15.438,6.223,105.798,1.000,172,0.317,0.387,0.746,3,1.000,35.000,21.000,0.189,11,12.487,-1.487,0,265.500,265.500,0.000,274.423,15.618,16.143,0.000
00-0035710,Daniel Jones,QB,IND,13,0.915,19.253,18.583,-1.510,-25.677,1.000,0,0.000,0.000,0.000,45,16.000,0.000,10.000,0.086,5,4.415,0.585,19,264.440,226.440,38.000,260.929,20.342,20.071,2.923
00-0039150,Bryce Young,QB,CAR,16,0.968,17.781,18.670,-2.982,-50.699,1.000,0,0.000,0.000,0.000,54,11.000,0.000,5.000,0.076,2,2.512,-0.512,23,264.040,218.040,46.000,267.112,16.503,16.695,2.875
00-0034796,Lamar Jackson,QB,BAL,13,0.922,17.929,16.171,-2.834,-48.174,1.000,0,0.000,0.000,0.000,67,13.000,0.000,5.000,0.074,2,2.693,-0.693,21,256.860,214.860,42.000,261.016,19.758,20.078,3.231
00-0037744,Trey McBride,TE,ARI,17,0.914,14.955,15.216,6.971,118.503,1.000,169,0.279,0.246,0.590,0,0.000,33.000,11.000,0.200,11,10.321,0.679,0,252.900,252.900,0.000,248.826,14.876,14.637,0.000
00-0036900,Ja'Marr Chase,WR,CIN,16,0.944,16.342,16.767,6.810,115.775,1.000,185,0.321,0.366,0.737,3,0.000,22.000,8.000,0.151,8,8.343,-0.343,0,251.100,251.100,0.000,253.158,15.694,15.822,0.000
00-0038597,Chase Brown,RB,CIN,17,0.666,14.546,14.744,4.715,80.153,1.000,88,0.143,0.014,0.224,232,36.000,11.000,24.000,0.322,11,10.175,0.825,0,248.100,248.100,0.000,243.148,14.594,14.303,0.000
00-0039163,C.J. Stroud,QB,HOU,14,0.912,18.386,18.792,-2.377,-40.415,1.000,0,0.000,0.000,0.000,48,8.000,0.000,3.000,0.050,1,1.652,-0.652,19,246.540,208.540,38.000,250.451,17.610,17.889,2.714
00-0037247,George Pickens,WR,DAL,17,0.811,12.727,11.654,3.196,54.328,1.000,137,0.225,0.322,0.563,0,0.000,23.000,10.000,0.117,9,7.876,1.124,0,245.400,245.400,0.000,238.655,14.435,14.039,0.000
00-0037840,Kyren Williams,RB,LA,17,0.683,14.027,13.897,4.196,71.336,1.000,50,0.081,0.021,0.136,259,53.000,10.000,33.000,0.318,13,12.311,0.689,0,245.300,245.300,0.000,241.167,14.429,14.186,0.000
00-0036973,Travis Etienne,RB,JAX,17,0.601,13.879,14.095,4.048,68.818,1.000,52,0.098,-0.017,0.135,260,54.000,10.000,32.000,0.315,13,12.260,0.740,0,235.900,235.900,0.000,231.459,13.876,13.615,0.000
00-0036997,Javonte Williams,RB,DAL,16,0.690,14.417,14.822,4.586,77.960,1.000,51,0.086,-0.015,0.119,252,54.000,12.000,33.000,0.337,13,12.572,0.428,0,225.300,225.300,0.000,222.732,14.081,13.921,0.000
00-0035700,Josh Jacobs,RB,GB,15,0.591,14.086,14.514,4.255,72.338,1.000,44,0.102,-0.040,0.124,234,52.000,6.000,32.000,0.343,14,11.391,2.609,0,219.100,219.100,0.000,203.449,14.607,13.563,0.000
00-0037239,Chris Olave,WR,NO,16,0.843,13.297,13.949,3.765,64.007,1.000,156,0.292,0.410,0.725,1,0.000,15.000,4.000,0.122,9,5.998,3.002,0,218.000,218.000,0.000,199.988,13.625,12.499,0.000
00-0040122,Ashton Jeanty,RB,LV,17,0.779,13.408,14.224,3.577,60.807,1.000,73,0.148,-0.058,0.181,266,34.000,10.000,19.000,0.386,10,8.894,1.106,0,217.600,217.600,0.000,210.964,12.800,12.410,0.000
00-0037834,Brock Purdy,QB,SF,9,0.978,22.297,21.576,1.150,19.557,0.750,0,0.000,0.000,0.000,33,7.000,0.000,3.000,0.036,3,1.538,1.462,20,217.380,177.380,40.000,208.607,24.153,23.179,4.444
00-0040676,Cam Ward,QB,TEN,17,0.946,14.753,16.009,-6.011,-102.180,1.000,0,0.000,0.000,0.000,39,10.000,0.000,8.000,0.099,2,3.338,-1.338,15,216.660,186.660,30.000,224.689,12.745,13.217,1.765
00-0034844,Saquon Barkley,RB,PHI,16,0.783,14.332,14.650,4.501,76.524,1.000,50,0.121,-0.007,0.176,280,43.000,7.000,27.000,0.331,9,10.550,-1.550,0,213.800,213.800,0.000,223.101,13.363,13.944,0.000
00-0030565,Geno Smith,QB,LV,15,0.965,15.849,16.849,-4.915,-83.549,1.000,0,0.000,0.000,0.000,41,7.000,0.000,2.000,0.061,0,1.247,-1.247,19,211.900,173.900,38.000,219.380,14.127,14.625,2.533
00-0036275,D'Andre Swift,RB,CHI,16,0.579,12.555,12.422,2.725,46.320,1.000,48,0.094,-0.007,0.135,223,40.000,1.000,24.000,0.236,10,8.648,1.352,0,211.600,211.600,0.000,203.491,13.225,12.718,0.000
00-0036212,Tua Tagovailoa,QB,MIA,14,0.954,14.589,14.725,-6.175,-104.967,1.000,0,0.000,0.000,0.000,20,2.000,0.000,0.000,0.014,0,0.200,-0.200,20,200.700,160.700,40.000,201.902,14.336,14.422,2.857
00-0039064,Zay Flowers,WR,BAL,17,0.865,10.577,9.881,1.046,17.782,1.000,118,0.299,0.360,0.701,10,1.000,11.000,5.000,0.069,6,4.996,1.004,0,200.300,200.300,0.000,194.276,11.782,11.428,0.000
00-0037228,Jaylen Warren,RB,PIT,16,0.508,12.477,12.135,2.646,44.986,1.000,45,0.096,-0.045,0.112,211,40.000,5.000,26.000,0.274,8,9.538,-1.538,0,197.100,197.100,0.000,206.326,12.319,12.895,0.000
00-0036139,Rico Dowdle,RB,CAR,17,0.561,11.402,11.323,1.571,26.706,1.000,50,0.110,-0.032,0.143,236,34.000,5.000,14.000,0.271,7,6.777,0.223,0,196.800,196.800,0.000,195.463,11.576,11.498,0.000
00-0031381,Davante Adams,WR,LA,14,0.714,12.871,13.088,3.339,56.765,1.000,114,0.251,0.357,0.627,0,0.000,32.000,23.000,0.162,14,11.260,2.740,0,192.900,192.900,0.000,176.460,13.779,12.604,0.000
00-0038120,Breece Hall,RB,NYJ,16,0.644,12.191,11.817,2.360,40.125,1.000,48,0.106,-0.007,0.154,243,24.000,9.000,13.000,0.273,5,6.786,-1.786,1,191.660,189.660,2.000,202.379,11.979,12.649,0.125
00-0036554,Nico Collins,WR,HOU,15,0.772,12.120,11.648,2.589,44.008,1.000,120,0.242,0.351,0.609,2,1.000,18.000,10.000,0.119,7,6.959,0.041,0,190.700,190.700,0.000,190.457,12.713,12.697,0.000
00-0040734,TreVeyon Henderson,RB,NE,17,0.459,10.327,10.103,0.496,8.436,1.000,42,0.084,-0.000,0.126,180,36.000,4.000,24.000,0.234,10,8.586,1.414,0,188.700,188.700,0.000,180.216,11.100,10.601,0.000
00-0037240,Jameson Williams,WR,DET,17,0.902,8.943,7.988,-0.588,-9.997,1.000,102,0.186,0.319,0.503,6,1.000,9.000,5.000,0.053,7,4.413,2.587,0,187.400,187.400,0.000,171.878,11.024,10.110,0.000
00-0036919,Kenny Gainwell,RB,PIT,17,0.496,11.102,10.985,1.272,21.619,1.000,85,0.163,-0.014,0.234,114,23.000,17.000,22.000,0.244,8,9.062,-1.062,0,184.800,184.800,0.000,191.175,10.871,11.246,0.000
00-0040730,RJ Harvey,RB,DEN,17,0.421,9.715,9.960,-0.115,-1.959,1.000,58,0.102,-0.010,0.146,146,28.000,11.000,20.000,0.238,12,8.162,3.838,0,183.100,183.100,0.000,160.074,10.771,9.416,0.000
00-0034348,Courtland Sutton,WR,DEN,17,0.854,10.493,10.438,0.961,16.345,1.000,124,0.211,0.344,0.557,0,0.000,19.000,7.000,0.116,7,6.468,0.532,0,182.700,182.700,0.000,179.509,10.747,10.559,0.000
00-0036410,Tee Higgins,WR,CIN,15,0.809,9.531,9.225,0.000,0.000,1.000,98,0.183,0.330,0.505,0,0.000,15.000,7.000,0.103,11,5.415,5.585,0,182.100,182.100,0.000,148.589,12.140,9.906,0.000
00-0038559,Michael Wilson,WR,ARI,17,0.814,10.282,10.388,0.751,12.762,1.000,126,0.192,0.312,0.507,0,0.000,16.000,4.000,0.097,7,5.500,1.500,0,181.600,181.600,0.000,172.599,10.682,10.153,0.000
00-0035676,A.J. Brown,WR,PHI,15,0.907,11.493,11.590,1.961,33.339,1.000,121,0.287,0.355,0.678,0,0.000,13.000,5.000,0.086,7,5.218,1.782,0,181.300,181.300,0.000,170.607,12.087,11.374,0.000
00-0040743,Tyler Shough,QB,NO,11,0.835,16.084,15.472,-4.289,-72.920,0.917,0,0.000,0.000,0.000,45,13.000,0.000,10.000,0.106,3,4.198,-1.198,10,177.960,157.960,20.000,185.150,16.178,16.832,1.818
00-0026158,Joe Flacco,QB,CIN,13,0.778,15.309,16.170,-5.455,-92.727,1.000,0,0.000,0.000,0.000,21,7.000,0.000,6.000,0.048,1,2.444,-1.444,15,176.660,146.660,30.000,185.327,13.589,14.256,2.308
00-0040124,Tetairoa McMillan,WR,CAR,17,0.872,10.125,10.294,0.594,10.098,1.000,122,0.257,0.459,0.708,0,0.000,15.000,6.000,0.104,7,5.704,1.296,0,176.400,176.400,0.000,168.623,10.376,9.919,0.000
00-0038134,Kenneth Walker III,RB,SEA,17,0.469,10.084,9.650,0.253,4.300,1.000,36,0.083,-0.021,0.109,221,34.000,3.000,11.000,0.223,5,5.674,-0.674,0,176.400,176.400,0.000,180.443,10.376,10.614,0.000
00-0038117,Wan'Dale Robinson,WR,NYG,16,0.907,12.056,12.630,2.525,42.921,1.000,140,0.303,0.285,0.653,3,0.000,13.000,5.000,0.072,4,5.629,-1.629,0,171.900,171.900,0.000,181.675,10.744,11.355,0.000
00-0039165,Zach Charbonnet,RB,SEA,16,0.484,10.404,10.616,0.574,9.753,1.000,24,0.052,0.012,0.087,184,51.000,3.000,32.000,0.325,12,10.489,1.511,0,171.400,171.400,0.000,162.332,10.713,10.146,0.000
00-0035261,Tony Pollard,RB,TEN,17,0.625,10.243,10.344,0.412,7.007,1.000,41,0.076,0.001,0.114,242,19.000,1.000,12.000,0.198,5,5.454,-0.454,0,169.300,169.300,0.000,172.027,9.959,10.119,0.000
00-0036442,Joe Burrow,QB,CIN,8,0.877,19.077,17.151,-1.124,-19.114,0.667,0,0.000,0.000,0.000,14,2.000,0.000,1.000,0.014,0,0.497,-0.497,17,168.460,134.460,34.000,171.441,21.058,21.430,4.250
00-0037238,Drake London,WR,ATL,12,0.907,13.523,13.584,3.992,67.857,1.000,112,0.297,0.402,0.727,0,0.000,15.000,8.000,0.109,7,5.912,1.088,0,167.900,167.900,0.000,161.374,13.992,13.448,0.000
00-0031588,Stefon Diggs,WR,NE,17,0.538,9.456,8.796,-0.075,-1.282,1.000,102,0.219,0.202,0.469,0,0.000,12.000,7.000,0.070,4,5.111,-1.111,0,167.800,167.800,0.000,174.468,9.871,10.263,0.000
00-0036970,Kyle Pitts,TE,ATL,17,0.880,9.716,9.651,1.732,29.444,1.000,118,0.227,0.216,0.492,0,0.000,12.000,6.000,0.087,5,4.957,0.043,0,166.800,166.800,0.000,166.542,9.812,9.797,0.000
00-0040129,Emeka Egbuka,WR,TB,17,0.776,10.085,10.642,0.553,9.405,1.000,127,0.236,0.353,0.601,2,0.000,14.000,4.000,0.099,6,5.275,0.725,0,164.200,164.200,0.000,159.850,9.659,9.403,0.000
00-0036358,CeeDee Lamb,WR,DAL,13,0.729,13.492,13.088,3.961,67.338,1.000,117,0.251,0.335,0.611,1,0.000,17.000,7.000,0.087,3,6.072,-3.072,0,163.400,163.400,0.000,181.830,12.569,13.987,0.000
00-0036912,DeVonta Smith,WR,PHI,17,0.844,9.556,9.406,0.025,0.417,1.000,113,0.246,0.321,0.594,0,0.000,11.000,3.000,0.073,4,4.379,-0.379,0,163.300,163.300,0.000,165.574,9.606,9.740,0.000
00-0036875,Rhamondre Stevenson,RB,NE,14,0.594,9.673,9.098,-0.158,-2.686,1.000,37,0.098,0.047,0.181,130,26.000,5.000,16.000,0.181,9,6.077,2.923,0,162.800,162.800,0.000,145.260,11.629,10.376,0.000
00-0036252,Michael Pittman,WR,IND,17,0.855,9.242,9.308,-0.289,-4.920,1.000,111,0.206,0.210,0.457,0,0.000,15.000,8.000,0.080,7,5.892,1.108,0,162.400,162.400,0.000,155.750,9.553,9.162,0.000
00-0036613,Jaylen Waddle,WR,MIA,16,0.776,9.177,8.843,-0.355,-6.030,1.000,100,0.233,0.427,0.648,2,0.000,11.000,5.000,0.079,6,4.538,1.462,0,162.120,162.120,0.000,153.345,10.133,9.584,0.000
00-0037664,Alec Pierce,WR,IND,15,0.859,8.462,7.412,-1.069,-18.181,1.000,84,0.176,0.406,0.548,0,0.000,9.000,4.000,0.048,6,3.729,2.271,0,159.800,159.800,0.000,146.174,10.653,9.745,0.000
00-0036322,Justin Jefferson,WR,MIN,17,0.942,11.754,12.156,2.222,37.781,1.000,141,0.307,0.401,0.741,2,0.000,18.000,10.000,0.123,2,7.327,-5.327,0,159.500,159.500,0.000,191.460,9.382,11.262,0.000
00-0035640,DK Metcalf,WR,PIT,15,0.873,9.604,9.363,0.073,1.242,1.000,99,0.224,0.372,0.596,2,1.000,13.000,8.000,0.085,7,5.465,1.535,0,157.700,157.700,0.000,148.492,10.513,9.899,0.000
00-0035685,David Montgomery,RB,DET,17,0.371,8.854,8.563,-0.977,-16.604,1.000,29,0.054,0.002,0.083,158,34.000,2.000,24.000,0.189,8,7.939,0.061,1,156.920,154.920,2.000,156.556,9.231,9.209,0.118
00-0040784,Quinshon Judkins,RB,CLE,14,0.505,12.209,13.025,2.378,40.427,1.000,36,0.083,-0.007,0.119,230,32.000,1.000,18.000,0.264,7,7.027,-0.027,0,156.800,156.800,0.000,156.961,11.200,11.211,0.000
00-0036945,Justin Fields,QB,NYJ,9,0.898,17.722,18.687,-2.281,-38.770,0.750,1,0.004,0.003,0.009,71,11.000,1.000,5.000,0.099,4,2.706,1.294,7,156.660,142.660,14.000,148.896,17.407,16.544,1.556
00-0036972,Mac Jones,QB,SF,11,0.744,15.774,16.792,-4.574,-77.755,0.917,0,0.000,0.000,0.000,36,3.000,0.000,1.000,0.015,0,0.631,-0.631,13,156.040,130.040,26.000,159.823,14.185,14.529,2.364
00-0030506,Travis Kelce,TE,KC,17,0.819,8.998,8.770,1.013,17.229,1.000,108,0.200,0.181,0.427,1,1.000,12.000,8.000,0.070,5,5.415,-0.415,0,155.200,155.200,0.000,157.690,9.129,9.276,0.000
00-0034351,Dallas Goedert,TE,PHI,15,0.846,8.529,8.716,0.545,9.258,1.000,82,0.208,0.152,0.418,0,0.000,15.000,9.000,0.099,11,5.900,5.100,0,155.100,155.100,0.000,124.503,10.340,8.300,0.000
00-0035719,Deebo Samuel Sr.,WR,WAS,16,0.723,9.285,9.167,-0.247,-4.193,1.000,99,0.254,0.134,0.475,17,4.000,12.000,9.000,0.106,6,5.778,0.222,0,152.200,152.200,0.000,150.865,9.513,9.429,0.000
00-0040128,Tyler Warren,TE,IND,17,0.838,10.118,10.022,2.134,36.278,1.000,112,0.215,0.147,0.425,6,4.000,21.000,15.000,0.134,5,8.919,-3.919,0,150.500,150.500,0.000,174.016,8.853,10.236,0.000
00-0040663,Harold Fannin Jr.,TE,CLE,16,0.759,8.796,9.210,0.811,13.795,1.000,107,0.218,0.187,0.458,7,2.000,10.000,4.000,0.096,7,4.040,2.960,0,150.400,150.400,0.000,132.638,9.400,8.290,0.000
00-0033090,Hunter Henry,TE,NE,17,0.794,8.760,8.661,0.776,13.187,1.000,87,0.174,0.154,0.369,0,0.000,22.000,10.000,0.129,7,7.363,-0.363,0,148.800,148.800,0.000,150.979,8.753,8.881,0.000
00-0039915,Ladd McConkey,WR,LAC,16,0.775,9.313,9.562,-0.219,-3.718,1.000,106,0.211,0.260,0.499,0,0.000,15.000,6.000,0.091,6,5.373,0.627,0,147.900,147.900,0.000,144.136,9.244,9.008,0.000
00-0039923,J.J. McCarthy,QB,MIN,10,0.916,16.114,18.325,-3.874,-65.864,0.833,0,0.000,0.000,0.000,37,6.000,0.000,4.000,0.041,4,1.790,2.210,11,147.380,125.380,22.000,134.121,14.738,13.412,2.200
00-0034827,DJ Moore,WR,CHI,17,0.848,7.320,6.853,-2.212,-37.601,1.000,85,0.161,0.199,0.381,15,2.000,11.000,7.000,0.075,7,4.826,2.174,1,147.180,145.180,2.000,134.137,8.658,7.890,0.118
00-0038041,Jake Ferguson,TE,DAL,17,0.667,9.108,9.271,1.124,19.108,1.000,102,0.165,0.089,0.310,1,0.000,24.000,13.000,0.122,8,8.726,-0.726,0,147.100,147.100,0.000,151.456,8.653,8.909,0.000
00-0036259,Jauan Jennings,WR,SF,15,0.821,8.768,8.980,-0.763,-12.975,1.000,90,0.199,0.256,0.478,0,0.000,19.000,8.000,0.097,9,5.972,3.028,0,145.800,145.800,0.000,127.633,9.720,8.509,0.000
00-0038544,Quentin Johnston,WR,LAC,13,0.769,9.657,9.469,0.125,2.129,1.000,84,0.200,0.280,0.496,2,0.000,15.000,7.000,0.091,8,5.137,2.863,0,145.700,145.700,0.000,128.523,11.208,9.886,0.000
00-0032268,Marcus Mariota,QB,WAS,10,0.745,13.873,12.996,-5.742,-97.612,0.833,0,0.000,0.000,0.000,50,8.000,0.000,3.000,0.053,1,1.657,-0.657,10,145.500,125.500,20.000,149.445,14.550,14.944,2.000
00-0039868,Troy Franklin,WR,DEN,17,0.596,8.823,9.035,-0.709,-12.046,1.000,104,0.182,0.280,0.469,5,0.000,18.000,8.000,0.110,6,6.163,-0.163,0,144.600,144.600,0.000,145.580,8.506,8.564,0.000
00-0039338,Brock Bowers,TE,LV,12,0.859,11.556,11.469,3.571,60.715,1.000,86,0.234,0.250,0.526,2,0.000,17.000,9.000,0.149,7,6.290,0.710,0,144.200,144.200,0.000,139.940,12.017,11.662,0.000
00-0038606,Parker Washington,WR,JAX,16,0.614,8.761,8.606,-0.770,-13.093,1.000,95,0.180,0.242,0.439,7,1.000,14.000,5.000,0.074,5,4.918,0.082,0,143.700,143.700,0.000,143.208,8.981,8.951,0.000
00-0039384,Tyrone Tracy Jr.,RB,NYG,15,0.545,9.831,9.958,0.000,0.000,1.000,48,0.108,0.002,0.163,176,21.000,5.000,7.000,0.144,4,4.389,-0.389,0,142.800,142.800,0.000,145.132,9.520,9.675,0.000
00-0030279,Keenan Allen,WR,LAC,17,0.555,9.925,10.612,0.393,6.687,1.000,122,0.221,0.228,0.490,0,0.000,16.000,7.000,0.097,4,6.040,-2.040,0,142.200,142.200,0.000,154.442,8.365,9.085,0.000
00-0036040,Juwan Johnson,TE,NO,17,0.750,7.914,7.670,-0.071,-1.203,1.000,102,0.177,0.155,0.374,0,0.000,8.000,1.000,0.065,3,2.700,0.300,0,141.400,141.400,0.000,139.601,8.318,8.212,0.000
00-0034960,Jakobi Meyers,WR,JAX,16,0.850,9.804,9.894,0.272,4.630,1.000,110,0.229,0.282,0.541,5,2.000,15.000,7.000,0.084,3,5.799,-2.799,0,138.300,138.300,0.000,155.091,8.644,9.693,0.000
00-0039917,Michael Penix Jr.,QB,ATL,9,0.932,15.788,16.017,-3.731,-63.433,0.750,0,0.000,0.000,0.000,21,3.000,0.000,3.000,0.022,1,1.215,-0.215,9,138.280,120.280,18.000,139.573,15.364,15.508,2.000
00-0037816,Romeo Doubs,WR,GB,16,0.776,8.127,7.844,-1.404,-23.876,1.000,85,0.189,0.280,0.479,0,0.000,17.000,8.000,0.101,6,5.611,0.389,0,137.900,137.900,0.000,135.567,8.619,8.473,0.000
00-0040236,Kyle Monangai,RB,CHI,17,0.409,8.788,8.680,-1.043,-17.734,1.000,30,0.057,-0.000,0.086,169,36.000,3.000,20.000,0.224,5,7.320,-2.320,0,137.700,137.700,0.000,151.623,8.100,8.919,0.000
00-0034383,Dalton Schultz,TE,HOU,17,0.711,8.487,8.372,0.503,8.554,1.000,106,0.191,0.152,0.393,0,0.000,11.000,6.000,0.069,3,4.664,-1.664,0,136.700,136.700,0.000,146.682,8.041,8.628,0.000
00-0033923,Kareem Hunt,RB,KC,17,0.471,8.075,8.426,-1.755,-29.841,1.000,25,0.044,-0.000,0.066,163,38.000,5.000,22.000,0.231,9,7.933,1.067,0,136.400,136.400,0.000,129.996,8.024,7.647,0.000
00-0040126,Colston Loveland,TE,CHI,16,0.645,7.984,7.816,0.000,0.000,1.000,82,0.166,0.163,0.363,1,1.000,14.000,7.000,0.086,6,5.158,0.842,0,136.100,136.100,0.000,131.049,8.506,8.191,0.000
00-0040242,Jacory Croskey-Merritt,RB,WAS,17,0.395,7.571,7.563,-2.260,-38.413,1.000,13,0.030,-0.005,0.041,175,31.000,1.000,20.000,0.212,8,6.845,1.155,0,135.800,135.800,0.000,128.870,7.988,7.581,0.000
00-0038563,Tre Tucker,WR,LV,17,0.948,7.480,7.381,-2.052,-34.881,1.000,92,0.190,0.264,0.469,11,1.000,10.000,5.000,0.096,5,4.335,0.665,0,133.200,133.200,0.000,129.211,7.835,7.601,0.000
00-0040583,Woody Marks,RB,HOU,16,0.515,9.863,10.326,0.032,0.545,1.000,36,0.068,0.018,0.115,196,33.000,8.000,18.000,0.256,5,7.609,-2.609,0,133.100,133.100,0.000,148.753,8.319,9.297,0.000
